age,employment_type,employment_length_years,annual_income,income_stability_score,loan_amount,loan_term_months,interest_rate,loan_type,emi,total_existing_loans,total_debt,debt_to_income_ratio,credit_score,credit_utilization_ratio,emi_to_income_ratio,loan_to_income_ratio,num_credit_inquiries,late_payment_count,default_history,repayment_history_score,credit_history_length_years,job_stability_score,spending_to_income_ratio,credit_risk_score,loan_status
0.35222885431693896,0.7570271085405348,-1.0791497228149443,-0.3964617228938794,-1.4597641414347127,0.5459858536857064,0.6051097191596545,2.0363126454224307,0.16668861057623638,0.35790660033239685,0.00996650927614688,0.3812440596887751,0.9289079479052782,-1.5909624045691668,0.5158906330326228,1.0693557203668453,1.0743014822972363,-0.5948406537956028,-0.42639729079203603,-0.263012671865543,0.07727629156160323,-0.9036468549627147,-1.213826459814696,1.1588195309978713,1.719937899488568,1
1.4257154830067524,0.7570271085405348,-0.09637722313525487,-0.45082822354546287,-0.6930544484650466,-0.5898502457779291,-0.6757490820461548,0.3326763368849773,1.0232590657470293,-0.6097104697512283,1.4439966209519546,-0.5379865530052087,-0.5291539524857021,-0.21533797180670786,-0.4459575721103728,-0.611877829645899,-0.6563765606851472,-0.5948406537956028,-0.42639729079203603,-0.263012671865543,0.6011933537210722,-0.09984790550200891,-0.15937963723319407,-0.5303217323785626,-0.3362074522492767,0
0.35222885431693896,2.2531281135613543,-1.4067405560415072,-0.45082822354546287,-1.715334039091268,1.368665465846669,2.206183220666916,0.9913715693433648,0.16668861057623638,0.634826726436047,-1.4240636023996607,1.130253987924828,2.2591014559578264,-1.7460061331992711,1.1385567758442665,1.6804887759814502,2.4531756216708973,-0.5948406537956028,-0.42639729079203603,-0.263012671865543,-0.2618888849222947,-1.225166434746997,-1.213826459814696,-0.767935099950187,2.9295170758459266,1
-1.5263727458902345,2.2531281135613543,-1.4067405560415072,-0.45082822354546287,-1.715334039091268,-0.3234080890205708,-0.5156417318954286,-1.3224284538428819,-0.6898818445945565,-0.1403131590790401,0.7269815651140508,-0.25507839410540545,-0.05630834971344617,1.195361598341762,-0.211590272379202,0.25272527185456545,-0.23334406464801444,-1.1696214575405084,-0.42639729079203603,-0.263012671865543,0.4735338888649226,-1.064406644854856,-1.213826459814696,-1.274213440738597,-0.7634277919954843,1
0.17331441620197008,0.7570271085405348,0.39500902670458976,1.7356650663498825,-0.3096996019802136,0.8157326402729619,-0.3555343817447025,-0.7680033639556659,-1.5464522997653494,1.875965968145529,1.4439966209519546,1.1535641981800564,0.2087938265190879,1.1016202818136862,1.1767554993805402,0.5972939772002323,0.09445768599130429,-0.5948406537956028,-0.42639729079203603,-0.263012671865543,-0.2826956638988087,0.38243146417441454,0.36784377405755714,-0.44354475201152554,-0.37560935295631215,1
-1.615829964947719,0.7570271085405348,-1.0791497228149443,-0.45082822354546287,-1.4597641414347127,-0.3033218641024991,-0.3555343817447025,0.8873363972495367,-1.5464522997653494,-0.27593946459610624,-0.707048546561757,-0.21294357082415194,0.014114737374625336,-0.15665154095314934,-0.17438241384679,0.0029093446453071175,-0.20145299318069712,-0.020059850050697166,-1.2474974078573853,-0.263012671865543,1.1443937340066197,-1.225166434746997,-1.213826459814696,-0.7178476875470744,0.08785936547402574,1
0.35222885431693896,-0.7390738964802849,1.705372359610842,-0.45082822354546287,1.734859579272229,-0.1424911814394532,-0.3555343817447025,2.1423617293533557,-1.5464522997653494,0.10015193168535973,-0.707048546561757,-0.0794608772359501,0.237214364316567,-1.0151094908123468,0.2247035451794977,0.6956482681106863,0.05389926021013335,-0.020059850050697166,0.3947028262733134,-0.263012671865543,-0.4552415044254115,1.5077499934194027,1.7737728708328928,-0.4758308557172779,0.8038098202584676,1
0.8889721686618457,-0.7390738964802849,1.2139861097709974,-0.45082822354546287,1.3515047327873961,-0.6548719275190239,-0.6757490820461548,2.04944201631824,1.0232590657470293,-0.8378930416905613,0.7269815651140508,-0.6950482790385951,-0.7916629830047197,-1.528100532400512,0.07151269353247657,-1.0321771260448922,-0.7596120421052913,1.1295017574391142,-0.42639729079203603,-0.263012671865543,0.31932819050628414,1.3469902035272614,1.2465494595421418,0.4836177244505616,0.26740011396287044,0
1.6046299211217212,0.7570271085405348,0.39500902670458976,-0.1780283210490547,-0.3096996019802136,-0.3784049191975472,-0.5156417318954286,0.9082170119568059,1.0232590657470293,-0.22952914012489362,0.7269815651140508,-0.24091636082700404,-0.21537367056452658,-0.7036675898264059,1.1900028910138944,-0.18774178483881585,-0.4123087951717859,-1.1696214575405084,-1.2474974078573853,-0.263012671865543,0.40121540633079833,0.7039510439586969,0.36784377405755714,-0.4923745793349282,0.34316282574393375,1
-1.615829964947719,2.2531281135613543,-1.4067405560415072,-0.45082822354546287,-1.715334039091268,-0.5373858355661771,-0.835856432196881,-1.2763535497116563,1.0232590657470293,0.25918860314503794,0.00996650927614688,-0.4699043525843286,-0.4153630698852675,0.6323666153786783,0.4023948792524795,0.9885847555384472,-0.5730783669041792,-1.1696214575405084,-0.42639729079203603,-0.263012671865543,0.13909723333819843,-1.5466860145312793,-1.213826459814696,-0.3160801423923289,-0.6677326266556124,0
0.08385719714448563,0.7570271085405348,1.377781526384279,-0.45082822354546287,0.4570100909894524,-0.4570690162774501,-0.835856432196881,-0.318318886106893,1.0232590657470293,0.8235352819172124,0.7269815651140508,-0.4990087113230542,-0.46400736528003794,-0.7872811206219933,0.032965846006962694,2.0280791831677245,-0.44555866450057224,0.5547209536942085,-1.2474974078573853,-0.263012671865543,1.031451493676394,1.6685097833115439,1.4222905966390589,-1.9049097458949293,0.09249509573767181,1
1.157343825834299,2.2531281135613543,-1.4067405560415072,-0.45082822354546287,-1.715334039091268,-0.5286660231213354,-0.3555343817447025,-1.1789691085935323,-1.5464522997653494,-0.7659089343866777,0.7269815651140508,-0.49487333189048616,-0.4570955957924101,1.9221342162955075,-0.24293800202403384,-0.899586501815379,-0.559233845945447,-1.1696214575405084,-1.2474974078573853,-0.263012671865543,1.181735844913918,-1.5466860145312793,-1.213826459814696,0.2755101347754577,-1.5124991982555993,0
-0.7212577743728744,0.7570271085405348,-0.9153543062016626,3.1569734211190736,-1.331979192606435,0.6148719116674232,-0.5156417318954286,-0.887775566459969,-0.6898818445945565,2.2117444775848853,0.00996650927614688,0.6456921612154649,-0.4346512529264008,1.5021162792207956,-0.32987939756300927,0.13905996291737957,-0.27916887946604874,-1.1696214575405084,1.2158029433386628,-0.263012671865543,-0.8442880315149496,-0.7428870650705736,-1.038085322717779,-0.7425663390290247,-1.2561507976180841,0
0.17331441620197008,-0.7390738964802849,0.06741819347802668,-0.45082822354546287,0.4570100909894524,-0.5061327731574149,-0.3555343817447025,0.07938215945137105,1.0232590657470293,-0.7046403617221425,0.7269815651140508,-0.5200356177657113,-0.49915120945186797,0.004625013432649209,-0.9935514852062234,-0.7867332818546486,-0.5234576118386697,4.003405776163642,0.3947028262733134,-0.263012671865543,0.2083399142099668,-0.09984790550200891,0.016361499863722925,0.31394675320080323,-0.48862253821111756,0
0.44168607337442345,-0.7390738964802849,1.377781526384279,-0.45082822354546287,1.4792896816156738,-0.5994350680512434,-0.6757490820461548,-0.2767186594900344,1.0232590657470293,-0.6497968896796144,1.4439966209519546,-0.7466272328614527,-0.8778707530654241,-0.46043356899671395,1.1100341686567963,-0.6857147311579685,-0.6715944651627966,-0.5948406537956028,-1.2474974078573853,-0.263012671865543,0.44477423178574466,1.0254706237429791,1.4222905966390589,-1.6713702832292354,-0.3364581781499464,0
0.6206005114893923,-0.7390738964802849,-0.26017263974853644,-0.45082822354546287,0.20144019333289703,-0.5712266372084743,-0.835856432196881,0.3288324718364317,1.0232590657470293,0.04398102309336859,-0.707048546561757,-0.6169254315616902,-0.6610904146872925,-0.5683101279223329,-0.5671004801685284,0.5921846549229849,-0.6268076977310404,2.2790633649289256,1.2158029433386628,-0.263012671865543,-0.7150741160380315,-0.5821272751784323,-0.33512077433011106,-0.6049098506708508,-0.24565361016433127,1
0.7100577305468768,-0.7390738964802849,-0.09637722313525487,-0.45082822354546287,0.3292251421611747,-0.609840844275867,-0.835856432196881,-1.3812779039447933,1.0232590657470293,-0.23665025137203238,0.00996650927614688,-0.5905447612041278,-0.6169984237554379,1.610348323063668,0.5686216501663821,0.07527783683032212,-0.6881158052655761,0.5547209536942085,-0.42639729079203603,-0.263012671865543,0.04855379727021716,-0.4213674852862912,-0.15937963723319407,1.8821383691867068,-1.38732513000877,0
-0.3634288981429366,-0.7390738964802849,1.5415769429975605,0.4899214359084589,1.6070746304439514,1.8975405917262467,3.006719971420547,0.617080390943814,0.16668861057623638,0.905413137829623,-0.707048546561757,1.9095961553713725,1.710968426675492,-0.6562570650954545,0.8896168762546454,0.678060223553469,1.6623297599542861,1.1295017574391142,-0.42639729079203603,-0.263012671865543,-0.12629175000028547,1.6685097833115439,1.598031733735976,-0.06962241915271693,1.8310458554406652,1
-0.4528861172004211,2.2531281135613543,-1.4067405560415072,-0.45082822354546287,-1.715334039091268,-0.5758232543604277,-0.835856432196881,-1.5257976986565156,1.0232590657470293,-0.00583277496032745,0.00996650927614688,-0.6329505646377219,-0.6878744202752172,0.9429445268807519,-1.4956502864701662,0.5004304771389935,-0.6341057861821436,-1.1696214575405084,-0.42639729079203603,-0.263012671865543,1.1729591688850378,-1.5466860145312793,-1.213826459814696,-0.8466665287819973,-1.2327826996707316,0
-1.5263727458902345,0.7570271085405348,0.5588044433178713,-0.45082822354546287,-0.18191465315193595,-0.5220386321485474,-0.5156417318954286,0.9186302746839257,1.0232590657470293,-0.6024389473710098,0.00996650927614688,-0.6638255882864761,-0.7394781606006186,0.025700522799884936,1.4312455739668104,-0.5984840997296285,-0.5487114804926495,-0.020059850050697166,1.2158029433386628,-0.263012671865543,-1.803569772902,0.5431912540665557,0.5435849111544739,-0.24490672190234125,-0.4824186253845774,0
1.515172702064237,-0.7390738964802849,-0.5877634729750996,-0.45082822354546287,-0.05412970432365829,-0.3687712710899813,-0.19542703159397634,-0.4958279147756303,-0.6898818445945565,-0.5642352833168413,-0.707048546561757,-0.3599872263360344,-0.2316503412810838,0.7210084984567635,-1.4956502864701662,-0.5281151272644589,-0.30536757764068834,4.5781865799085475,-0.42639729079203603,-0.263012671865543,1.1729591688850378,-0.4213674852862912,-0.686603048523945,0.05984959744080072,-0.7376811715509135,1
-1.1685438696602968,-0.7390738964802849,-0.42396805636181795,0.27912488159759996,0.07365524450461937,-0.23415715001508558,-0.5156417318954286,0.8084086147047439,1.0232590657470293,0.14216956007201922,1.4439966209519546,-0.36162441677792584,-0.5559220647058217,-0.8207962591712553,0.107573222455449,-0.03897624316807232,-0.3617299633245108,-1.1696214575405084,-1.2474974078573853,-0.263012671865543,0.9908129841118769,-0.2606076953941501,-0.5108619114270281,-0.8687297223344933,0.04504414477155323,0
0.08385719714448563,-0.7390738964802849,-0.5877634729750996,-0.09729515900192624,-0.05412970432365829,-0.34245397595285615,-0.5156417318954286,0.6985899516394886,-1.5464522997653494,-0.14103598009786752,0.7269815651140508,-0.4267072553486877,-0.5098594215487465,-0.33082441172923566,-0.11951275111965148,-0.12209424294967867,-0.38811245226976937,-0.020059850050697166,-0.42639729079203603,-0.263012671865543,0.42337942148505475,-0.5821272751784323,-0.686603048523945,0.6008990743215389,-0.22474831917668334,0
-0.9896294315453278,-0.7390738964802849,0.23121361009130822,0.6029044092918754,0.5847950398177301,-0.2957426270960774,-0.19542703159397634,0.49415823503268647,-1.5464522997653494,-0.4167268110458875,0.00996650927614688,-0.05052935296841724,-0.33521955607652926,-0.02050934223544686,-0.3218625358069408,-0.8517703341003704,-0.4889928455768943,-1.7444022612854142,0.3947028262733134,-0.263012671865543,-0.15752790066206326,0.38243146417441454,0.19210263696063992,1.1821254419115192,-0.2842809713880113,1
1.6940871401792057,-0.7390738964802849,1.2139861097709974,-0.45082822354546287,1.3515047327873961,-0.5585537525087628,-0.5156417318954286,-0.2646526087014201,1.0232590657470293,-0.7101641079165084,0.00996650927614688,-0.597565280788558,-0.6287323441470728,-0.6307988105357308,1.9436619281429384,-0.7969077076192767,-0.6066868500703156,-1.1696214575405084,-0.42639729079203603,-0.263012671865543,-0.7004282759263704,1.5077499934194027,1.2465494595421418,0.48957422998332306,0.03520566583959241,0
-0.18451446002796773,-0.7390738964802849,1.5415769429975605,2.4401848611887793,1.6070746304439514,-0.23290832947521634,0.124787668707476,-0.7760586024816163,-0.6898818445945565,-0.5368408882008082,-1.4240636023996607,0.5138412090314552,-0.382427765285791,1.2594100328103273,-0.5104011577652844,-1.2790681972907774,-0.6323767364693696,-0.5948406537956028,-0.42639729079203603,-0.263012671865543,0.6362956639305339,1.3469902035272614,1.598031733735976,0.9883292739341417,-1.0879342688118756,0
-1.43691552683275,-0.7390738964802849,0.39500902670458976,-0.45082822354546287,0.7125799886460077,1.589161702271189,3.006719971420547,0.6423967514776279,0.16668861057623638,0.6659268799081676,-0.707048546561757,1.5197111836774861,2.910030447174651,-0.7644202359690008,-0.20188849869671663,1.7377734866898042,2.8032593861796924,-1.1696214575405084,-0.42639729079203603,-0.263012671865543,0.4682493494352229,0.5431912540665557,0.36784377405755714,0.32579741771217013,2.7591332197650984,1
0.44168607337442345,-0.7390738964802849,0.5588044433178713,0.04996985441382024,0.8403649374742854,-0.4567914938187121,-0.3555343817447025,-0.16343051410503362,1.0232590657470293,-0.6095847622275462,0.7269815651140508,-0.4575274596074023,-0.6003027140216266,-0.5761864473063729,-0.09600805939445313,-0.88379481108653,-0.562649653227007,1.1295017574391142,0.3947028262733134,-0.263012671865543,-0.28055044530569,0.38243146417441454,0.5435849111544739,0.020360212652418483,-0.15141676961382206,0
-0.5423433362579055,2.2531281135613543,-1.4067405560415072,-0.45082822354546287,-1.715334039091268,-0.49956207846710715,-0.835856432196881,-0.83709966463152,1.0232590657470293,0.5237188626904237,1.4439966209519546,-0.6364219329100619,-0.6936763781599328,1.369445788206075,0.2453921924279875,1.475834421532783,-0.5130252635595265,-0.020059850050697166,-1.2474974078573853,-0.263012671865543,0.9157432283315231,-1.225166434746997,-1.213826459814696,-0.44499745533806656,-1.335744373259303,0
-0.9896294315453278,-0.7390738964802849,1.377781526384279,-0.45082822354546287,1.4792896816156738,-0.4650924817915259,-0.19542703159397634,-1.0161407425919533,-1.5464522997653494,-0.7322469721277095,1.4439966209519546,-0.5117810779445688,-0.4853547785800457,1.1746819736677392,-0.9916298204203161,-0.8375830852853238,-0.45829758946873467,-1.1696214575405084,-0.42639729079203603,-0.263012671865543,0.8984200883636722,1.5077499934194027,1.4222905966390589,0.7928962903778948,-1.1625538108010307,0
0.5311432924319078,-0.7390738964802849,-0.42396805636181795,1.667869178789786,0.07365524450461937,4.5673413851318605,0.6051097191596545,-1.0245454321003535,0.16668861057623638,4.067108004069445,3.595041788465666,4.254319403736999,2.370875180478418,1.599897155598231,-1.4060018945257602,2.303302011461034,2.5676558217744474,1.1295017574391142,1.2158029433386628,-0.263012671865543,-0.25812595924844495,-0.5821272751784323,-0.5108619114270281,0.3527440662927666,0.8384341515368708,1
-1.615829964947719,-0.7390738964802849,-0.751558889588381,0.22662858798481453,-0.18191465315193595,3.0123941762794564,3.006719971420547,1.234282229257283,0.16668861057623638,1.9950997175854128,-0.707048546561757,2.9454642443598402,3.2555188432453437,-1.9142359425113666,-0.7307206431263996,2.344768703596845,3.1911696096356614,1.1295017574391142,-0.42639729079203603,-0.263012671865543,0.7563033084732832,-0.7428870650705736,-0.862344185620862,-0.7010769412819243,3.6629424925228458,1
-0.005600021912998823,-0.7390738964802849,1.050190693157716,-0.45082822354546287,1.2237197839591183,-0.5357461238894358,-0.6757490820461548,0.6326015142361863,1.0232590657470293,-0.4086221904512299,-1.4240636023996607,-0.6718556498579648,-0.7528994041548337,0.20554617756526206,-0.6599409869384024,-0.2414846765424091,-0.5704749826205696,1.1295017574391142,-0.42639729079203603,-0.263012671865543,0.7177497515477811,0.7039510439586969,1.070808322445225,0.3272372570225512,-0.7803493009306767,0
0.7100577305468768,0.7570271085405348,-0.9153543062016626,-0.45082822354546287,-1.331979192606435,-0.40948277716288667,-0.3555343817447025,0.8754670160769811,1.0232590657470293,-0.4945582937264683,0.00996650927614688,-0.3110029847587984,-0.1497793082044692,0.0945399137193411,-1.0645161167884376,-0.3997740824110431,-0.37000558478283857,0.5547209536942085,-0.42639729079203603,-0.263012671865543,0.9381211285701087,-0.9036468549627147,-1.038085322717779,-0.9809985373833761,-0.2678214150232025,1
-1.1685438696602968,0.7570271085405348,-1.4067405560415072,-0.3798700038240331,-1.715334039091268,-0.5046936407401545,-0.5156417318954286,0.6958598732837173,-1.5464522997653494,-0.5605024460600601,-0.707048546561757,-0.5530746704867282,-0.5842731428907447,-0.5608089439239876,-0.5328334067295166,-0.5745781111100837,-0.5389580287899657,-0.020059850050697166,-0.42639729079203603,-0.263012671865543,0.6485144713391557,-1.225166434746997,-1.213826459814696,-0.4351624366179387,-0.18558408019157183,0
-1.0790866506028123,-0.7390738964802849,-0.9153543062016626,-0.2039316311680265,-0.3096996019802136,-0.5841313371239032,-0.5156417318954286,-1.1597979120069961,-0.6898818445945565,-0.7832126725133688,-0.707048546561757,-0.7298518299661254,-0.9011760807137862,0.3299156546073782,-0.04193971769022967,-1.0397040910095718,-0.6849099959898663,-0.020059850050697166,2.036903060404012,3.8020981761335766,-1.6922551813007352,-1.064406644854856,-1.038085322717779,-0.05273288561494895,-0.918100462237733,1
1.336258263949268,0.7570271085405348,-1.0791497228149443,1.5464050700000007,-1.4597641414347127,5.253276569808277,0.6051097191596545,0.9527039357463488,0.16668861057623638,5.540928586177285,2.161011676789858,5.361719216767949,3.2850201519854685,-0.3192888495062249,0.654329220669838,3.6001973024272473,3.1533954265132604,-0.020059850050697166,-0.42639729079203603,-0.263012671865543,0.0018690311055597625,-0.9036468549627147,-1.213826459814696,0.21557526667348018,2.873077103360958,1
-0.5423433362579055,-0.7390738964802849,-0.9153543062016626,-0.45082822354546287,-0.3096996019802136,-0.47844159746438236,-0.6757490820461548,0.14177620376477176,1.0232590657470293,-0.2058987248886661,0.00996650927614688,-0.5467955854008216,-0.5438771483424151,0.16661761452261858,-1.1500165187092055,0.1319203964890424,-0.47949209484169464,-0.020059850050697166,2.036903060404012,3.8020981761335766,-1.0886876546028852,-1.064406644854856,-1.038085322717779,0.8091472466122451,-0.6328844633877803,1
-0.27397167908545217,0.7570271085405348,-1.4067405560415072,-0.45082822354546287,-1.715334039091268,-0.5608846891585486,-0.19542703159397634,-1.335856651648109,-0.6898818445945565,-0.8913117305440801,-1.4240636023996607,-0.5323982241606048,-0.5198137597839702,2.1396649140108037,1.2971117178400258,-1.130571307287007,-0.6103876981683186,1.1295017574391142,-0.42639729079203603,-0.263012671865543,-0.3482534889805139,-1.3859262246391382,-1.213826459814696,-0.050141927626992946,-1.556130337378695,0
1.4257154830067524,-0.7390738964802849,0.39500902670458976,-0.45082822354546287,0.7125799886460077,-0.3716092758994759,-0.5156417318954286,-0.3762773815226576,-1.5464522997653494,-0.23944217863564576,0.00996650927614688,-0.29845858072091064,-0.12881290585050054,0.32254954750029996,0.3081513508500798,0.07013526588583381,-0.3098735022020903,-0.020059850050697166,-0.42639729079203603,-0.263012671865543,0.19043152108143638,0.7039510439586969,0.36784377405755714,0.1361531215122004,-0.26516853707783056,1
-1.43691552683275,-0.7390738964802849,0.5588044433178713,-0.45082822354546287,0.8403649374742854,-0.30854043856005825,-0.5156417318954286,-0.6094401492813827,-1.5464522997653494,-0.08600854385924439,1.4439966209519546,-0.4713994210223586,-0.41786188978327,0.36476518970873534,0.2514253502353693,0.3527512789861112,-0.20973856857688822,-1.1696214575405084,-0.42639729079203603,-0.263012671865543,0.2213300760001892,0.5431912540665557,0.5435849111544739,-0.7899354154922505,-0.5261658097559091,0
-1.615829964947719,0.7570271085405348,-1.2429451394282256,-0.45082822354546287,-1.5875490902629903,-0.4778177034090881,-0.6757490820461548,-0.6468109306551485,1.0232590657470293,-0.21551161454417034,-0.707048546561757,-0.6431303338042978,-0.7048886311992534,0.8292162189978123,-0.28222584178267607,0.11421400145531566,-0.4785015329025259,-0.5948406537956028,1.2158029433386628,-0.263012671865543,-0.8702448413445973,-0.9036468549627147,-1.213826459814696,1.5177333431600806,-1.074269345690045,0
-1.258001088717781,0.7570271085405348,-0.09637722313525487,-0.14978285654748388,-0.6930544484650466,2.0799241960969113,1.4056464699132853,-0.23325841406062106,0.16668861057623638,1.2072688818177308,-0.707048546561757,1.816637951646098,2.628111690951646,0.18536527187873766,0.6009728575021466,1.9888468923704863,2.8249356673004433,-0.5948406537956028,-0.42639729079203603,-0.263012671865543,0.03093215030551209,0.06091188439013225,-0.15937963723319407,0.11332614559338644,2.0471659934955126,1
-1.43691552683275,0.7570271085405348,-0.42396805636181795,-0.45082822354546287,-0.948624346121602,-0.5934203798368519,-0.5156417318954286,1.2245530018190838,-0.6898818445945565,-0.7851261202017014,-0.707048546561757,-0.6884380535186482,-0.7806148178242065,-1.099851576678621,-0.8062082743575019,-0.9349834631528582,-0.6620448931311598,1.7042825611840198,-0.42639729079203603,-0.263012671865543,0.7974212913031171,-0.4213674852862912,-0.5108619114270281,-0.3696054634731923,-0.05086212771025581,0
0.7995149496043612,-0.7390738964802849,0.5588044433178713,-0.4381751491811431,0.8403649374742854,-0.4877141106313008,-0.3555343817447025,0.9976192125123106,1.0232590657470293,-0.6535472629625898,-0.707048546561757,-0.5040098261551986,-0.4785985780706314,-1.6513367829510475,-1.0732768999702011,-0.7010560616917031,-0.4977368633335083,-0.020059850050697166,-1.2474974078573853,-0.263012671865543,1.6340200137490746,0.38243146417441454,0.5435849111544739,-0.5391543012937206,0.4905607955871887,1
-0.18451446002796773,-0.7390738964802849,-1.2429451394282256,-0.45082822354546287,-0.565269499636769,-0.32214750417893856,-0.3555343817447025,0.6812710061121862,-1.5464522997653494,-0.31983589145017005,-1.4240636023996607,-0.22372660678902356,-0.003907758548973779,-0.02564401226489628,-0.9418283088942947,-0.07794537254184976,-0.23134262329011443,1.1295017574391142,-0.42639729079203603,-0.263012671865543,0.8712932907356248,-0.9036468549627147,-1.213826459814696,-0.44426955271725027,-0.0700257014550418,1
0.5311432924319078,2.2531281135613543,-1.4067405560415072,-0.45082822354546287,-1.715334039091268,-0.26914639749710245,-0.5156417318954286,0.029388978768419366,-1.5464522997653494,0.030212894287475603,0.00996650927614688,-0.2939389947310555,-0.1212589831571258,-0.26669050842222797,-1.1199729193718393,0.5668245461264809,-0.14719231192341187,-1.1696214575405084,1.2158029433386628,-0.263012671865543,-0.41392544980615414,-1.5466860145312793,-1.213826459814696,0.4197180766577278,-0.03829541843245607,1
